timestamp,src_ip,dst_ip,dst_port,protocol,bytes_sent,bytes_recv,duration_sec,packets,label,bytes_ratio,bytes_per_sec,prediction,anomaly_score
2024-05-04 11:16:31,10.0.2.118,174.206.244.152,6379,UDP,78022,25018743,17.6,58,normal,0.0031185418420684907,1417896.3276836155,anomaly,-0.098409675915679
2024-05-06 23:19:29,10.0.1.97,63.17.60.62,5432,UDP,78237,83514,38.2,60,normal,0.9368017721367419,4223.263707571801,normal,0.1774030441622867
2024-05-13 14:03:42,10.0.3.77,10.0.1.189,5432,TCP,284186,312402,4.07,389,normal,0.9096775639158394,143066.66666666666,normal,0.1506046696457261
2024-05-20 20:56:15,10.0.1.220,10.0.2.118,3306,ICMP,9633,2071686,120.1,15,normal,0.004649833686266314,17315.46589018303,normal,0.08496997263405848
2024-05-15 18:06:24,10.0.3.101,109.0.127.77,25,TCP,2884,2626,27.49,2,normal,1.097830224590788,199.71003986951794,normal,0.18082466916089662
2024-05-30 12:15:15,10.0.0.174,10.0.0.174,53,TCP,70144,143619,56.03,80,normal,0.4883999442974516,3808.355603064315,normal,0.17387958475948617
2024-05-12 21:26:57,10.0.0.136,193.32.162.55,27017,TCP,1674629,2207665,50.41,2172,normal,0.7585517918018396,76861.88873490399,normal,0.025134882264830627
2024-05-28 04:11:38,10.0.3.254,10.0.0.237,27017,TCP,169668,8198,5.99,240,normal,20.693743139407246,29206.23973727422,normal,0.1686757511747421
2024-05-10 18:03:33,10.0.3.174,10.0.3.187,5601,TCP,2730,186656,5.53,1,normal,0.014625757405294202,33638.721136767315,normal,0.1767249741829836
2024-05-16 07:29:34,10.0.3.25,91.240.118.172,25,TCP,524466,166063,52.48,635,normal,3.1582161094517778,13132.92126283758,normal,0.14192193831582284
2024-05-13 23:22:41,10.0.1.180,10.0.0.174,22,TCP,9656,38732,0.79,7,normal,0.2492964655461751,54368.5393258427,normal,0.17307146485351144
2024-05-27 08:39:24,10.0.1.148,10.0.1.54,5601,TCP,75445,713334,7.04,129,normal,0.10576377157997294,110473.24929971989,normal,0.15483379575258593
2024-05-04 18:06:54,10.0.3.254,23.129.64.214,27017,ICMP,16110,8345,4.83,11,normal,1.9302659956865564,4960.446247464503,normal,0.17880597691521521
2024-05-14 03:11:07,10.0.1.254,10.0.0.174,443,TCP,5595,4183,8.55,3,normal,1.3372370936902485,1130.4046242774566,normal,0.17965286323535878
2024-05-09 06:27:31,10.0.1.238,152.183.142.33,443,TCP,12864,3855,25.87,10,normal,3.336099585062241,643.7812860993454,normal,0.18171128460088293
2024-05-27 05:11:43,10.0.1.180,10.0.2.73,5601,UDP,117443,213776,101.96,99,normal,0.5493715413725517,3245.3360768175585,normal,0.15634782591497404
2024-05-23 05:21:36,10.0.1.254,130.152.186.248,6379,TCP,28310,394527,30.29,48,normal,0.07175663070808662,13913.688713392563,normal,0.17504374561862224
2024-05-28 02:48:00,10.0.0.218,91.240.118.172,25,TCP,70,382842,139.26,1,normal,0.00018284257515482848,2747.646383467279,normal,0.1339106900327109
2024-05-09 12:32:53,10.0.3.187,10.0.1.206,443,UDP,3055,149071,62.55,3,normal,0.02049345282816357,2428.1883479648845,normal,0.17306828893336246
2024-05-20 02:45:42,10.0.0.136,131.115.11.151,9200,TCP,61245,1445286,72.06,50,normal,0.04237566656311169,20877.64689578714,normal,0.1391399725988079
2024-05-08 13:36:34,10.0.2.118,10.0.2.194,21,TCP,251602,5479,5.79,177,normal,45.91277372262774,43647.02886247878,normal,0.1636307578380326
2024-05-21 16:31:08,10.0.2.118,10.0.3.101,3389,UDP,656877,110113,26.94,1085,normal,5.965426739560819,28365.014792899405,normal,0.1384972178745955
2024-05-08 01:55:17,10.0.2.73,10.0.1.189,9200,TCP,10570,7843,30.91,21,normal,1.3475267720550739,593.7762012254111,normal,0.1801935273161978
2024-05-28 22:06:53,10.0.2.118,10.0.3.174,5601,UDP,33616,39918,5.86,28,normal,0.8421052631578947,12337.919463087248,normal,0.17938685383953085
2024-05-25 17:23:46,10.0.3.25,10.0.1.114,25,TCP,111733,3345258,201.6,182,normal,0.03340040337683869,17139.27119484383,normal,0.021370339797781968
2024-05-20 20:18:03,10.0.2.118,10.0.1.180,27017,TCP,12211,6893,75.97,12,normal,1.7712503626341747,251.1371105560668,normal,0.17307883761615817
2024-05-24 06:00:09,10.0.3.77,174.217.73.138,6379,UDP,30976,184748,53.45,27,normal,0.1676653188921185,4028.4593837535012,normal,0.17660695623737432
2024-05-29 11:23:39,10.0.2.73,10.0.3.75,5601,TCP,37525,12883,1.81,41,normal,2.91252716547656,26391.623036649213,normal,0.17686856697721287
2024-05-12 01:21:11,10.0.1.238,45.33.32.156,5601,UDP,429462,95181,22.53,404,normal,4.512008573049526,23183.51745470614,normal,0.16241715861600986
2024-05-03 21:43:15,10.0.1.189,95.127.214.181,80,TCP,566506,4658,29.37,404,normal,121.59390427130286,19381.20122158127,normal,0.11952780347836939
2024-05-04 08:32:55,10.0.2.194,204.92.196.124,53,UDP,15487,69774,43.83,18,normal,0.22195628806879256,1940.8376963350786,normal,0.18029259481441978
2024-05-17 18:34:03,10.0.1.180,10.0.3.187,3306,ICMP,85942,2078424,2.76,163,normal,0.04134957960956012,756771.3286713287,normal,0.056727408309063754
2024-05-30 10:54:11,10.0.2.118,10.0.1.54,22,TCP,4398,2708,36.2,3,normal,1.6234772978959024,195.75757575757572,normal,0.17819196470035586
2024-05-10 08:36:01,10.0.3.25,91.107.50.170,22,TCP,51160,16001,13.58,77,normal,3.197100362454693,4909.429824561404,normal,0.18132910932775015
2024-05-22 01:11:33,10.0.1.114,10.0.1.114,8443,UDP,121377,715307,0.89,92,normal,0.169684946903991,845135.3535353536,normal,0.07238692603879715
2024-05-22 07:46:30,10.0.1.180,10.0.3.254,5432,UDP,61473,216505,46.4,45,normal,0.28393208502304784,5978.021505376344,normal,0.17833750125789471
2024-05-24 03:38:50,10.0.1.189,10.0.2.118,6379,TCP,49061,115356,23.64,63,normal,0.4252971211109859,6925.737152485256,normal,0.1804899999487271
2024-05-17 14:34:16,10.0.3.77,10.0.0.237,9200,UDP,5419,89607,24.03,7,normal,0.060474511204356755,3938.0853709075836,normal,0.18137111229942754
2024-05-29 04:11:03,10.0.1.238,98.140.227.95,9200,UDP,3340459,112374,25.3,3330,normal,29.725997775305895,135938.30708661416,normal,0.032822749382423744
2024-05-10 20:57:46,10.0.3.254,201.250.32.133,21,TCP,682912,23877,10.74,756,normal,28.60005025546528,65201.9372693727,normal,0.13657511547697254
2024-05-16 03:42:20,10.0.3.174,10.0.2.118,443,ICMP,5672,8303149,3.11,10,normal,0.0006831142397764703,2588417.757009346,anomaly,-0.05790114977931721
2024-05-23 01:22:07,10.0.2.73,185.220.101.45,8080,TCP,4313654623,13352,2004.06,2182785,anomaly,323047.60151276866,2152357.0847636918,anomaly,-0.35636447559424395
2024-05-29 15:36:04,10.0.0.218,162.247.74.201,9200,TCP,86817,117429,5.71,67,normal,0.7393085242271992,35154.216867469884,normal,0.17396831452518974
2024-05-09 17:59:16,10.0.3.101,10.0.0.218,25,UDP,402,5848,8.49,1,normal,0.06872969738416823,727.5902211874272,normal,0.1797306744909835
2024-05-07 16:06:12,10.0.0.174,169.83.214.211,6379,UDP,307,20839,23.63,1,normal,0.014731285988483686,891.1083017277707,normal,0.18154255046154422
2024-05-28 03:56:33,10.0.0.174,46.26.60.251,3389,UDP,1872,11108,18.17,1,normal,0.16851201728328383,710.4542966611931,normal,0.181170870371753
2024-05-15 07:33:34,10.0.3.77,10.0.1.54,22,TCP,6924,97028,7.13,8,normal,0.07136010883344154,14377.869986168742,normal,0.17676304466745085
2024-05-03 02:20:33,10.0.1.189,10.0.2.118,25,TCP,34224,245742,32.83,27,normal,0.13926744607170907,8501.852414211964,normal,0.17850866526676284
2024-05-07 00:03:15,10.0.0.174,10.0.1.114,25,TCP,68219,1479515,16.1,132,normal,0.04610899780739106,95539.13580246911,normal,0.14289318374008303
2024-05-10 20:43:00,10.0.1.114,183.79.64.37,8080,TCP,7184,216222,0.03,4,normal,0.033224957566956335,1718507.6923076923,normal,0.023784759891178453
2024-05-24 11:38:01,10.0.1.97,10.0.1.114,5432,UDP,139093,34243,32.3,122,normal,4.06182104894288,5349.876543209877,normal,0.17653395184924053
2024-05-12 21:47:43,10.0.3.25,10.0.3.187,8521,UDP,95,0,0.208,1,anomaly,95.0,308.44155844155847,normal,0.1405409054067297
2024-05-08 05:35:07,10.0.3.174,10.0.3.187,5601,TCP,111737,472,51.93,79,normal,236.23044397463002,2156.6211800884107,normal,0.12130137562758514
2024-05-04 21:10:54,10.0.1.220,10.0.1.206,53,TCP,22724,36205,106.91,40,normal,0.627630779428824,550.6868516961032,normal,0.15702943904635186
2024-05-06 12:28:10,10.0.3.254,183.79.64.37,25,TCP,3397,130492,27.01,2,normal,0.026032047696045,4938.731095536702,normal,0.17921716735333926
2024-05-04 15:40:01,10.0.1.83,10.0.0.141,5432,TCP,4286,2655314,41.54,6,normal,0.001614121111807827,63871.27761767531,normal,0.11118250220158687
2024-05-23 09:43:44,10.0.1.180,10.0.3.254,5432,UDP,3213,10957,7.05,6,normal,0.29321043986128853,1981.818181818182,normal,0.17931578425130684
2024-05-08 04:23:59,10.0.0.218,91.240.118.172,9200,ICMP,19063,2955,13.53,15,normal,6.4489174560216505,1615.4071900220104,normal,0.18027869948084624
2024-05-07 16:58:31,10.0.1.254,45.33.32.156,8080,TCP,2019,84875,46.87,1,normal,0.02378764315000707,1849.9893549073877,normal,0.17714062836481703
2024-05-28 04:44:56,10.0.1.148,46.26.60.251,5432,TCP,10236,1465011,28.83,10,normal,0.006986973485541416,50993.67438645005,normal,0.1537693861425657
2024-05-07 08:15:00,10.0.1.180,98.191.231.6,53,TCP,4075944,143,7.59,14081,anomaly,28305.166666666668,530050.3250975293,anomaly,-0.13584515057474306
2024-05-18 10:00:05,10.0.2.194,10.0.0.174,445,TCP,3333240,958122,32.35,2388,anomaly,3.478927027114473,132245.36209553157,normal,0.015986979537165602
2024-05-10 18:29:46,10.0.0.141,10.0.0.174,8080,TCP,65486,481555,30.89,62,normal,0.13598833780494896,17652.17812197483,normal,0.17179301497120253
2024-05-24 20:43:56,10.0.3.187,193.32.162.55,25,TCP,84611,803512,54.35,69,normal,0.10530134546671926,16310.798898071624,normal,0.15979241965699936
2024-05-17 01:47:30,10.0.0.174,147.245.140.178,21,TCP,11822,54288,29.55,13,normal,0.2177605039694966,2229.679595278246,normal,0.18156359761332796
2024-05-01 02:49:11,10.0.0.174,10.0.0.174,22,TCP,2547,15520,11.35,2,normal,0.16410025127246955,1577.9039301310045,normal,0.18141994873975342
2024-05-22 05:32:36,10.0.1.97,46.26.60.251,3389,TCP,35410,962568,10.37,40,normal,0.03678697319361002,95317.86055396372,normal,0.1572021141055545
2024-05-09 12:23:44,10.0.3.174,10.0.3.87,25,TCP,669801,367671,1.94,1120,normal,1.821735133488544,508564.70588235295,normal,0.08262740087327358
2024-05-07 23:03:13,10.0.1.180,152.183.142.33,8080,UDP,142716,1491,39.34,102,normal,95.65415549597856,3656.3640973630827,normal,0.14238169618978508
2024-05-11 10:01:29,10.0.3.254,10.0.3.77,6543,TCP,146,0,0.386,1,anomaly,146.0,300.4115226337449,normal,0.13084326702389198
2024-05-10 06:37:53,10.0.1.206,10.0.3.77,5432,TCP,52025,9872,7.68,75,normal,5.269421655018738,7955.912596401029,normal,0.17917621200964395
2024-05-06 03:31:59,10.0.3.187,45.33.32.156,8080,UDP,1001361799,6715,2060.72,2871773,anomaly,149100.92301965455,485907.800778331,anomaly,-0.32995371453899075
2024-05-21 22:31:26,10.0.3.187,205.160.62.11,21,ICMP,199,4142,12.59,1,normal,0.0480328264542602,342.080378250591,normal,0.18145277222940692
2024-05-25 19:06:25,10.0.3.25,201.250.32.133,53,TCP,1603,276551,23.32,1,normal,0.0057963782579768,11876.771989752348,normal,0.17780971641015386
2024-05-25 03:45:43,10.0.1.180,10.0.1.148,5601,TCP,13135,69614,33.85,9,normal,0.18868060044530632,2437.3784977908686,normal,0.18112409694079845
2024-05-29 13:42:00,10.0.3.174,183.79.64.37,53,TCP,15637,2601,1.36,28,normal,6.009607993850884,12491.780821917806,normal,0.17501528579916925
2024-05-16 03:49:09,10.0.1.148,162.137.98.183,3306,UDP,2723,96559,17.52,3,normal,0.028200082850041424,5634.619750283769,normal,0.17897245321916772
2024-05-21 12:16:16,10.0.3.77,180.222.152.147,21,UDP,256082,6958,24.82,225,normal,36.79867797097284,10555.3772070626,normal,0.16456824505614598
2024-05-25 10:12:54,10.0.1.97,87.222.76.161,3306,TCP,12392,2475,41.63,17,normal,5.004846526655896,356.2664749580637,normal,0.1756782355606349
2024-05-08 17:59:54,10.0.2.118,23.129.64.214,8080,TCP,258,270585,25.02,1,normal,0.0009534861374941793,10781.966560509554,normal,0.17632744297035108
2024-05-24 12:51:26,10.0.1.206,138.63.106.248,53,TCP,12700,10946,9.99,16,normal,1.1601351968575866,2343.508424182359,normal,0.1814468857887141
2024-05-18 11:15:17,10.0.1.220,91.240.118.172,53,TCP,1704119,375,28.28,85314,anomaly,4532.231382978724,60059.68992248061,anomaly,-0.12154494633160345
2024-05-06 15:42:58,10.0.1.180,87.222.76.161,21,TCP,10055,78268,54.56,11,normal,0.12846720923992896,1615.8616904500548,normal,0.17623249540547553
2024-05-10 07:42:50,10.0.3.187,10.0.0.141,6379,UDP,37556,282455,28.92,38,normal,0.13296230209306936,11027.257064093727,normal,0.17988172836747596
2024-05-19 02:16:57,10.0.1.83,58.140.5.26,8080,TCP,33660,323625,57.59,22,normal,0.10400894860116307,6193.1877275091,normal,0.1740787800106462
2024-05-23 02:47:03,10.0.0.93,16.8.221.42,53,UDP,742,1731,54405.58,35140,anomaly,0.4284064665127021,0.045454812806309926,anomaly,-0.16795395855959533
2024-05-07 00:21:41,10.0.1.238,23.129.64.214,3306,TCP,1669,327498,16.03,1,normal,0.005096198767019136,20407.129572225662,normal,0.17663291167072337
2024-05-10 14:27:54,10.0.3.77,152.183.142.33,3306,UDP,94471,3214440,46.39,160,normal,0.029389557935578847,71174.68272746827,normal,0.08892400902376918
2024-05-26 23:33:14,10.0.3.25,10.0.3.75,9200,TCP,1528,99720,14.73,1,normal,0.015322750473821964,6827.242076871207,normal,0.17814151065244532
2024-05-23 08:01:05,10.0.1.189,152.183.142.33,27017,TCP,7797,112385,14.95,14,normal,0.06937696866157707,7985.5149501661135,normal,0.1797449621200473
2024-05-13 20:08:00,10.0.3.174,194.165.16.89,22,TCP,65551,130620,51.54,60,normal,0.501841204706747,3798.8187451587914,normal,0.1757967660953761
2024-05-09 15:41:10,10.0.1.83,109.0.127.77,53,ICMP,56695,611776,26.91,61,normal,0.0926726568667995,24749.018881895594,normal,0.16717022272019505
2024-05-03 06:09:41,10.0.1.206,98.140.227.95,53,TCP,9193,23758,16.79,10,normal,0.38692705921966414,1950.9177027827116,normal,0.18263766655625702
2024-05-18 17:02:43,10.0.3.75,10.0.3.187,27017,UDP,507390,199249,1.28,447,normal,2.546499372647428,512057.2463768115,normal,0.09721773171119036
2024-05-24 18:35:47,10.0.1.238,78.88.192.199,9200,TCP,1320260,13189,36.21,1846,normal,100.09552691432904,36724.015422748555,normal,0.08414333872250251
2024-05-26 04:08:16,10.0.0.93,10.0.3.187,3389,ICMP,39021,3303343,103.01,53,normal,0.01181257537816225,32415.517408592765,normal,0.07258611905426654
2024-05-19 01:35:03,10.0.1.83,91.107.50.170,3306,TCP,24082,13226,4.1,46,normal,1.8206698419898693,8882.857142857145,normal,0.17862854472746803
2024-05-05 23:48:30,10.0.1.54,10.0.1.254,3389,TCP,24060,23923,67.6,21,normal,1.0056846681156997,708.7592319054654,normal,0.17511994579482942
2024-05-23 03:24:42,10.0.3.77,31.92.92.2,80,TCP,1209,14771,4.4,1,normal,0.08184402924451666,3551.1111111111113,normal,0.17851080062557623
2024-05-09 15:43:22,10.0.1.83,193.199.92.89,80,UDP,3498,3647,0.47,2,normal,0.9588815789473685,12535.087719298246,normal,0.17423001954809253
2024-05-17 08:39:15,10.0.0.237,10.0.0.174,6379,UDP,26284,573,2.67,18,normal,45.79094076655052,9695.6678700361,normal,0.16346848051174517
2024-05-16 08:50:00,10.0.3.254,152.183.142.33,9200,TCP,36868,20577,0.67,24,normal,1.7916221207114393,74603.8961038961,normal,0.16763929238070507
2024-05-01 14:15:48,10.0.0.141,10.0.1.238,5432,TCP,74376,174970,39.95,120,normal,0.42507615547719335,6225.867665418226,normal,0.17787645365813437
2024-05-13 14:32:29,10.0.3.77,174.217.73.138,22,TCP,36792,37811,102.81,26,normal,0.9730244366867661,724.9344087066369,normal,0.15913254376659608
2024-05-18 04:35:18,10.0.1.254,42.204.233.22,3306,TCP,242786,2833,14.28,394,normal,85.66901905434015,17080.598052851183,normal,0.1463127335351994
2024-05-02 21:41:39,10.0.3.187,185.220.101.45,8080,TCP,3576,29910,47.13,6,normal,0.11955467888067935,708.9985178911708,normal,0.1788558817130405
2024-05-28 16:32:37,10.0.3.101,193.199.92.89,22,TCP,592,3170,65.81,1,normal,0.18669189530116684,57.07783340919436,normal,0.17313730476370687
2024-05-27 05:20:54,10.0.1.220,152.183.142.33,9200,TCP,97772,31186,64.74,80,normal,3.1350242088049507,1988.8648982109812,normal,0.1681817236835531
2024-05-27 10:13:57,10.0.1.254,10.0.1.220,5432,UDP,50441,74312,21.65,50,normal,0.6787641462462826,5735.770114942528,normal,0.18134071403528973
2024-05-03 12:18:48,10.0.1.54,109.0.127.77,21,TCP,20155,12783,11.77,13,normal,1.5765801001251565,2774.8946925021064,normal,0.18279975663370274
2024-05-25 02:47:18,10.0.1.180,95.127.214.181,8080,UDP,226974,6785,137.26,231,normal,33.447391688771,1701.798194525335,normal,0.11780487469507422
2024-05-04 17:13:51,10.0.1.114,10.0.2.194,3306,TCP,162083,129408,1.03,190,normal,1.2524863031164757,257956.63716814158,normal,0.13704414659462144
2024-05-28 07:24:42,10.0.1.180,204.45.237.222,53,UDP,18038,20616,4.19,15,normal,0.8749090556337004,9010.25641025641,normal,0.17882331634092868
2024-05-30 05:34:28,10.0.1.220,10.0.0.93,27017,TCP,33143,66049,1.15,33,normal,0.5017865253595761,79353.6,normal,0.17031924873177778
2024-05-10 15:46:32,10.0.1.254,42.204.233.22,6379,UDP,3249,4604,60.3,3,normal,0.7055374592833876,130.01655629139074,normal,0.1738380784484102
2024-05-02 01:38:53,10.0.2.73,10.0.2.118,8443,TCP,2525,287653,8.26,2,normal,0.008777906790797277,34710.28708133972,normal,0.17596907706492193
2024-05-02 22:02:35,10.0.1.238,45.156.250.25,5601,TCP,87845,23922,0.22,68,normal,3.6719892990009613,349271.875,normal,0.12464453130166642
2024-05-14 06:26:54,10.0.1.254,185.220.101.45,8080,TCP,5916,9193,27.5,4,normal,0.6434631281270393,547.427536231884,normal,0.1812778301837732
2024-05-17 09:21:47,10.0.1.189,98.140.227.95,443,TCP,13047,1018803,51.62,18,normal,0.012806192358883554,19950.696055684457,normal,0.16106909719201634
2024-05-27 06:10:25,10.0.1.83,95.127.214.181,22,UDP,31882,166033,81.35,21,normal,0.19202091137959695,2429.8956414978516,normal,0.17341338339222578
2024-05-21 14:44:32,10.0.0.141,45.156.250.25,80,TCP,37782,478520,28.4,72,normal,0.07895578250484304,18115.859649122805,normal,0.17435905195070223
2024-05-22 16:41:40,10.0.0.174,23.129.64.214,9200,TCP,5226,221352,18.43,5,normal,0.02360934796456339,12227.630868861304,normal,0.17860143792479138
2024-05-25 04:41:30,10.0.3.25,23.129.64.214,5601,UDP,2260,2431589,1.89,2,normal,0.0009294330047417533,1223039.6984924623,normal,0.029672880122927958
2024-05-12 22:13:10,10.0.3.174,10.0.2.118,6379,TCP,140785,183731,4.81,98,normal,0.7662519321620621,66092.87169042771,normal,0.1702618389005443
2024-05-23 19:51:17,10.0.1.148,31.92.92.2,5601,TCP,339986,165427,3.6,515,normal,2.0551901733684743,136598.1081081081,normal,0.1503220897453904
2024-05-25 06:11:32,10.0.1.254,10.0.3.174,6379,TCP,494148,117188,88.04,509,normal,4.2166756265519805,6935.9655094168365,normal,0.13903172812498193
2024-05-21 14:17:17,10.0.0.174,10.0.0.218,22,TCP,63545,496060,7.04,111,normal,0.12809916522363177,78376.05042016807,normal,0.16599175544571093
2024-05-23 09:38:18,10.0.3.174,57.193.53.201,53,TCP,214,193593,43.2,1,normal,0.0011054061592817958,4475.912240184757,normal,0.17617031582072135
2024-05-07 19:42:24,10.0.2.194,61.18.96.37,8443,ICMP,6785,33786,24.14,8,normal,0.20081688223281144,1673.721122112211,normal,0.18243646553544207
2024-05-30 08:53:05,10.0.1.180,10.0.1.180,22,TCP,4313591,18265,15.79,4555,normal,236.15411146392205,272615.22970421653,anomaly,-0.005933682056207645
2024-05-16 01:43:48,10.0.1.238,10.0.0.237,443,TCP,101465,1865,27.1,77,normal,54.37566988210075,3798.897058823529,normal,0.1634800668618248
2024-05-19 22:26:40,10.0.1.148,10.0.1.83,443,ICMP,4887,2004217,133.23,7,normal,0.0024383575040240134,15068.656716417912,normal,0.08113554280939644
2024-05-03 16:29:34,10.0.2.118,45.33.32.156,8443,TCP,502,88617,34.46,1,normal,0.005664763366358979,2578.6747685185182,normal,0.17825457609071732
2024-05-17 20:55:26,10.0.2.118,61.18.96.37,22,UDP,113764,141842,9.19,76,normal,0.8020416939856038,27514.101184068895,normal,0.17582985433485326
2024-05-30 23:22:02,10.0.1.206,10.0.1.206,8080,TCP,19286,1917,9.78,19,normal,10.05526590198123,2146.0526315789475,normal,0.1798793323618017
2024-05-07 06:43:38,10.0.1.254,23.131.17.22,27017,UDP,1162,92329,49.55,1,normal,0.012585291887793783,1883.0010070493454,normal,0.17517594127577218
2024-05-07 14:39:25,10.0.3.187,10.0.1.238,443,TCP,38266,6864,36.25,69,normal,5.574071376547706,1241.5405777166436,normal,0.1771094967662889
2024-05-21 04:35:50,10.0.3.174,10.0.1.180,3389,TCP,1790,55694,106.91,2,normal,0.0321393302809947,537.1834407999253,normal,0.1571721556856479
2024-05-09 23:57:43,10.0.1.97,10.0.1.238,22,ICMP,16299,654,30.93,14,normal,24.883969465648853,546.3422494360296,normal,0.17379067366074336
